epoch,train_loss,train_acc,val_loss,val_acc,lr
85,1.1109871353530885,80.264,1.5812760896682738,68.44,0.0002525414756397174
86,1.0996068516540527,80.406,1.6170825801849364,67.49,0.00024942582135313395
87,1.091393355445862,80.762,1.5718742277145386,68.78,0.00024629733859178864
88,1.0898844092559814,80.942,1.557624123764038,69.05,0.00024315683935356125
89,1.0781283501052856,81.22,1.5940103483200074,68.15,0.0002400051387552089
90,1.0696364727973937,81.404,1.5550843341827392,69.2,0.0002368430548208023
91,1.0766375018310548,81.226,1.5459555629730224,69.37,0.00023367140826940767
92,1.0634176957321166,81.48,1.576740279006958,68.75,0.00023049102230206909
93,1.0514375052642821,81.838,1.5942541835784911,68.47,0.00022730272238814637
94,1.0400272882080077,82.382,1.583129405593872,68.51,0.0002241073360510646
95,1.0308504306411743,82.732,1.6052194675445557,68.05,0.00022090569265353072
96,1.0296203241729736,82.944,1.577901104927063,68.88,0.0002176986231822717
97,1.0196605781555175,83.178,1.575157405090332,68.95,0.0002144869600323525
98,1.0235825251770019,82.934,1.600975549888611,68.32,0.0002112715367911275
99,1.0111807414245606,83.456,1.583580924987793,69.17,0.00020805318802188304
100,1.0078397104263306,83.444,1.6129070802688599,68.16,0.00020483274904722646
101,1.0047576601028443,83.58,1.5623242191314697,69.35,0.00020161105573227798
102,0.9981080501556396,83.852,1.5709086019515992,69.14,0.00019838894426772206
103,0.9837871345329284,84.296,1.5751294439315795,69.04,0.0001951672509527736
104,0.9914597248077393,84.048,1.5996441692352295,68.54,0.00019194681197811704
105,0.9780137326049805,84.318,1.5566733070373535,70.11,0.0001887284632088725
106,0.9802312398529053,84.288,1.5847650791168213,69.01,0.00018551303996764754
107,0.9725169013595582,84.626,1.5628773721694946,69.7,0.00018230137681772833
108,0.9646118871307373,84.776,1.583729401397705,68.94,0.00017909430734646935
109,0.9605054459762573,85.156,1.5800258422851563,69.68,0.0001758926639489354
110,0.9486814926719666,85.386,1.588025163269043,68.92,0.00017269727761185373
111,0.9496352752685547,85.458,1.604894786453247,68.81,0.00016950897769793093
112,0.9484064526939392,85.38,1.568363845062256,69.74,0.0001663285917305923
113,0.9335209746932983,85.854,1.5474602926254273,70.13,0.0001631569451791977
114,0.9357020998191834,85.898,1.5642071060180665,69.81,0.00015999486124479114
115,0.9307478897857666,86.068,1.5694924308776856,69.88,0.0001568431606464388
116,0.9229878305053711,86.176,1.568171851539612,70.09,0.00015370266140821143
117,0.9262212595939636,86.118,1.5641060470581054,69.86,0.00015057417864686607
118,0.9129141586685181,86.702,1.5800065538406372,69.7,0.00014745852436028262
119,0.9088080531692505,86.556,1.561048397064209,69.91,0.00014435650721670947
120,0.9037185274505615,87.05,1.57819035987854,69.5,0.0001412689323448739
121,0.8932564674758912,87.142,1.5581567302703858,70.25,0.00013819660112501054
122,0.8869378693771363,87.326,1.5790470222473145,69.83,0.0001351403109808635
123,0.8893056956863403,87.264,1.5721980808258056,70.29,0.00013210085517271458
124,0.8822829313278199,87.402,1.5571658781051636,70.14,0.00012907902259149287
125,0.8909709373855591,87.34,1.559376210784912,70.15,0.0001260755975540178
126,0.8738450939559936,87.694,1.5579896181106567,70.33,0.00012309135959942985
127,0.8697462721252441,87.974,1.5520997520446778,70.49,0.00012012708328686093
128,0.8687635442352295,87.938,1.5422642951965333,70.69,0.00011718353799439765
129,0.8672769195175171,87.992,1.550977003288269,70.53,0.00011426148771938914
130,0.8585644115447998,88.554,1.5683599393844605,70.38,0.00011136169088015176
131,0.854717685623169,88.416,1.5632998050689697,70.38,0.00010848490011912096
132,0.8520880090713501,88.52,1.5536536310195923,70.68,0.0001056318621075036
133,0.8533857916259766,88.462,1.5534227058410643,70.62,0.00010280331735147877
134,0.841096261062622,88.888,1.5483671815872193,70.77,0.00010000000000000005
135,0.8419981470870972,88.77,1.557014028930664,70.38,9.722263765424628e-05
136,0.836884865322113,88.984,1.5542645875930785,70.75,9.447195117877344e-05
137,0.8403997142410279,88.836,1.5542501420974733,70.6,9.174865451441374e-05
138,0.8274532904434204,89.274,1.5492050123214722,70.9,8.905345449297222e-05
139,0.8212748524856568,89.598,1.5653074356079102,70.56,8.638705065376887e-05
140,0.8232452149772644,89.38,1.5530020111083984,70.86,8.375013506207275e-05
141,0.8189654438781738,89.572,1.5603103137969971,70.6,8.114339212947655e-05
142,0.8129118690109253,89.8,1.5648998136520387,70.54,7.856749843625777e-05
143,0.8162660849761962,89.704,1.5504640796661378,70.75,7.602312255577193e-05
144,0.8066003296852112,89.934,1.5451870574951172,70.99,7.351092488092457e-05
145,0.8051643049621582,89.93,1.548564387512207,70.84,7.103155745276593e-05
146,0.801960739402771,90.232,1.5537867877960205,70.91,6.858566379125386e-05
147,0.8016631773376465,90.0,1.5548290132522582,70.64,6.617387872822842e-05
148,0.7991672380447388,90.228,1.5491648010253907,70.81,6.379682824264052e-05
149,0.7952304441452026,90.486,1.547158829498291,70.88,6.145512929808012e-05
150,0.7893415465545655,90.57,1.549671134376526,70.91,5.9149389682642165e-05
151,0.7828941941833496,90.788,1.5385264816284179,71.21,5.68802078511758e-05
152,0.7837361462974548,90.61,1.543181734085083,70.92,5.4648172769955395e-05
153,0.7790667573547363,90.894,1.5414242570877075,71.16,5.245386376381398e-05
154,0.7742878917312622,90.918,1.5397799949645996,71.02,5.029785036577976e-05
155,0.7766995695114136,90.926,1.543959408378601,70.99,4.818069216925372e-05
156,0.7736891528511047,91.11,1.5539778699874878,70.68,4.6102938682766804e-05
157,0.7719489616203308,91.014,1.5468881395339966,71.0,4.406512918735555e-05
158,0.7697359164047242,91.062,1.5428609642028808,70.88,4.2067792596591016e-05
159,0.767112972946167,91.33,1.5367266513824462,71.19,4.011144731929981e-05
160,0.7663185055160523,91.162,1.5453642066955566,71.03,3.819660112501053e-05
161,0.7626173731994629,91.404,1.5477957134246827,70.9,3.6323751012162585e-05
162,0.7612209623908996,91.274,1.5375235649108887,71.23,3.4493383079110056e-05
163,0.7599882861328126,91.514,1.541422304534912,71.01,3.270597239795465e-05
164,0.7607513932418823,91.568,1.544502175140381,71.08,3.0961982891241084e-05
165,0.7544373370170593,91.612,1.5410277351379396,71.19,2.9261867211545603e-05
166,0.7525394103050232,91.564,1.5419911220550537,71.34,2.7606066623990145e-05
167,0.7543571365356445,91.582,1.5366025177001954,71.17,2.5995010891712168e-05
168,0.7427997818756104,91.95,1.5413701612472535,71.14,2.4429118164319075e-05
169,0.7482657243728638,91.928,1.5399557369232177,71.18,2.2908794869358042e-05
170,0.7471274592971802,91.788,1.5386680015563965,71.23,2.143443560682721e-05
171,0.7448919454574585,91.806,1.535746990966797,71.27,2.0006423046757593e-05
172,0.7490521675682068,91.814,1.5349285129547119,71.35,1.862512782989092e-05
173,0.7437464893531799,91.884,1.5367041343688965,71.4,1.7290908471479805e-05
174,0.745531011543274,91.906,1.537988566970825,71.22,1.6004111268235156e-05
175,0.7314229558563232,92.268,1.536401906967163,71.34,1.4765070208444732e-05
176,0.7412128200149536,92.048,1.539091008758545,71.29,1.3574106885286464e-05
177,0.7354922890472412,92.144,1.5383798095703125,71.27,1.2431530413359137e-05
178,0.7313467489242553,92.394,1.537232852935791,71.43,1.133763734845137e-05
179,0.7386680779838563,92.306,1.5392941829681397,71.34,1.0292711610570904e-05
180,0.7303902600097656,92.386,1.542820333480835,71.18,9.297024410252752e-06
181,0.733273754787445,92.372,1.5403067390441894,71.36,8.350834178166756e-06
182,0.7351411450958252,92.244,1.538938848876953,71.28,7.4543864980418655e-06
183,0.7330949122047424,92.202,1.5394665912628174,71.37,6.6079140429247565e-06
184,0.7291072965240478,92.366,1.5401223628997802,71.47,5.811636514789598e-06
185,0.7298229800224304,92.338,1.5399909294128418,71.45,5.065760587514446e-06
186,0.7272076182937622,92.39,1.5389229755401612,71.54,4.370479853238863e-06
187,0.7324530039787293,92.098,1.5370691604614257,71.53,3.725974772117313e-06
188,0.7269197409439087,92.326,1.539976132583618,71.5,3.132412625480452e-06
189,0.7245769234466553,92.52,1.5369183296203612,71.47,2.589947472417431e-06
190,0.7288450763511658,92.462,1.5376949485778808,71.48,2.0987201097897755e-06
191,0.7209537699699402,92.616,1.5360806880950928,71.5,1.6588580356875939e-06
192,0.7287090158081054,92.326,1.538885584640503,71.51,1.2704754163374022e-06
193,0.7218033282470703,92.714,1.5373097660064696,71.54,9.336730564702744e-07
194,0.7285112660598755,92.388,1.538275072479248,71.57,6.485383731580141e-07
195,0.7260759878921509,92.582,1.5380223598480225,71.54,4.1514537312397074e-07
196,0.7259279030227661,92.516,1.538891283416748,71.5,2.3355463353467168e-07
197,0.7251093868255615,92.522,1.5381129405975342,71.51,1.0381328627702135e-07
198,0.7320519493484497,92.202,1.538419728088379,71.51,2.5955005725064595e-08
199,0.7270306090545654,92.44,1.5384288372039794,71.59,0.0
